"column_C_ID_TICKET","column_C_REPORTED_DATE","column_C_SUMMARY","column_C_WITEL","column_C_WORK_ZONE","column_C_PERANGKAT"
"INC18571455","2024-11-02 11:06:32","GAMAS R5 | ACCESS | DISTRIBUSI | AKIBAT HEWAN | GANTI KU DAN TERMINASI UC | DS-BLR-FE-06-04-01 | BLITAR | (EST 2/10/24 15:00) | ODC-BLR-FK | GPON00-D5-BLR-3 [5/1] | GPON01-D5-BLR-3 [2/8] | (PIC:ARI SUCI +6282131795558)","KEDIRI","BLR","ODP-BLR-FK/15,ODP-BLR-FK/16,ODP-BLR-FK/45,ODP-BLR-FK/12,DS-BLR-FE-06-04-02/05-01,ODC-BLR-FK"
"INC18570995","2024-11-02 10:54:40","GAMAS R5 | ACCESS | DISTRIBUSI | RABASAN | GANTI KU DAN TERMINASI UC | DS-NJK-FE-12-01 | NGANJUK | (EST 2/10/24 15:00) | ODC-NJK-FN | GPON01-D5-NJK-3 [15/6] | GPON02-D5-NJK-3 [14/15] | (PIC:NUR KHABIB 082140928778)","KEDIRI","NJK","ODP-NJK-FN/45,ODP-NJK-FN/46,ODP-NJK-FN/54,ODP-NJK-FN/47,DS-NJK-FE-12-01-02/06-01,ODC-NJK-FN"
"INC18570443","2024-11-02 10:50:17","[SQM PROACTIVE GAMAS] [ODP-BLR-FK/14]| IboosterG_6911730517427","KEDIRI","BLR","ODP-BLR-FK/14"
"INC18569636","2024-11-02 10:35:11","[SQM PROACTIVE GAMAS] [ODP-PSN-FBF/43]| IboosterG_6911730516457","PASURUAN","PSN","ODP-PSN-FBF/43"
"INC18569409","2024-11-02 10:35:09","[SQM PROACTIVE GAMAS] [ODP-NJK-FW/26,ODP-NJK-FW/24,ODP-NJK-FW/27,ODP-NJK-FW/25]| IboosterG_44911730516468","KEDIRI","NJK","ODP-NJK-FW/26,ODP-NJK-FW/24,ODP-NJK-FW/27,ODP-NJK-FW/25"
"INC18569078","2024-11-02 10:22:04","GAMAS R5 | ACCESS | DISTRIBUSI | RABASAN | PENYAMBUNGAN | DS-TPO-FE-06-02 | TROPODO | ODC-TPO-FAC | (EST 02/11/24 14:00) | GPON05-D5-TPO-3 [3/13, 3/14, 3/15] , GPON07-D5-TPO-2 [5/4] |  (PIC PAK WIDODO +628123046076)","SURABAYA SELATAN","TPO","ODC-TPO-FAC,ODP-TPO-FAC/62,ODP-TPO-FAC/61,ODP-TPO-FAC/64,ODP-TPO-FAC/63,ODP-TPO-FAC/65,ODP-TPO-FAC/68,DS-TPO-FE-06-02/06.01"
"INC18567919","2024-11-02 10:05:08","[SQM PROACTIVE GAMAS] [ODP-GEN-FK/23]| IboosterG_9911730514712","JEMBER","GEN","ODP-GEN-FK/23"
"INC18568111","2024-11-02 10:05:07","[SQM PROACTIVE GAMAS] [ODP-BEJ-FD/10]| IboosterG_7911730514767","SIDOARJO","BEJ","ODP-BEJ-FD/10"
"INC18567918","2024-11-02 10:05:07","[SQM PROACTIVE GAMAS] [ODP-BOW-FN/9]| IboosterG_9911730514643","JEMBER","BOW","ODP-BOW-FN/9"
"INC18567917","2024-11-02 10:05:07","[SQM PROACTIVE GAMAS] [ODP-MYR-FTY/16]| IboosterG_7911730514623","SURABAYA SELATAN","MYR","ODP-MYR-FTY/16"
"INC18567587","2024-11-02 09:50:51","(REPAIR) TRA T3: Termonitor Alarm LOS SKSO Ruas Pamekasan - Sampang","MADURA","PME",""
"INC18567526","2024-11-02 09:50:24","[SQM PROACTIVE GAMAS] [ODP-TPO-FCB/10]| IboosterG_7911730513724","SURABAYA SELATAN","TPO","ODP-TPO-FCB/10"
"INC18567480","2024-11-02 09:50:23","[SQM PROACTIVE GAMAS] [ODP-SNT-FD/5]| IboosterG_6931730513804","KEDIRI","SNT","ODP-SNT-FD/5"
"INC18567521","2024-11-02 09:50:22","[SQM PROACTIVE GAMAS] [ODP-SNT-FD/2]| IboosterG_6921730513804","KEDIRI","SNT","ODP-SNT-FD/2"
"INC18567290","2024-11-02 09:50:09","[SQM PROACTIVE GAMAS] [ODP-TBN-FV/5]| IboosterG_33921730511097","SINGARAJA","TBN","ODP-TBN-FV/5"
"INC18567096","2024-11-02 09:45:49","(REPAIR) IP T3 :  METRO ME2-D5-GD TO ME-D5-BANT, ETH20 2x10G DOWN  TRAFIK NORMAL","MALANG","GDI",""
"INC18566414","2024-11-02 09:35:07","[SQM PROACTIVE GAMAS] [ODP-MRT-FC/11]| IboosterG_7911730512877","SIDOARJO","MRT","ODP-MRT-FC/11"
"INC18565529","2024-11-02 09:10:06","[SQM PROACTIVE GAMAS] [ODP-POS-FE/59]| IboosterG_7911730511087","SIDOARJO","POS","ODP-POS-FE/59"
"INC18565343","2024-11-02 09:10:05","[SQM PROACTIVE GAMAS] [ODP-TBN-FCQ/2]| IboosterG_33911730508380","SINGARAJA","TBN","ODP-TBN-FCQ/2"
"INC18564719","2024-11-02 08:50:04","[SQM PROACTIVE GAMAS] [ODP-MBG-FAE/37]| IboosterG_40911730507444","NTB","MBG","ODP-MBG-FAE/37"
"INC18564718","2024-11-02 08:50:04","[SQM PROACTIVE GAMAS] [ODP-GIN-FQ/81]| IboosterG_33921730510146","SINGARAJA","GIN","ODP-GIN-FQ/81"
"INC18562077","2024-11-02 07:50:09","[SQM PROACTIVE GAMAS] [ODP-SPG-FP/1]| IboosterG_8991730506610","MADURA","SPG","ODP-SPG-FP/1"
"INC18561131","2024-11-02 07:35:07","[SQM PROACTIVE GAMAS] [ODP-KML-FAC/64]| IboosterG_8911730505692","MADURA","KML","ODP-KML-FAC/64"
"INC18561130","2024-11-02 07:35:06","[SQM PROACTIVE GAMAS] [ODP-KLJ-FAE/1]| IboosterG_6911730505687","MALANG","KLJ","ODP-KLJ-FAE/1"
"INC18559786","2024-11-02 06:50:08","[SQM PROACTIVE GAMAS] [ODP-LMJ-FF/29]| IboosterG_9911730502963","PASURUAN","LMJ","ODP-LMJ-FF/29"
"INC18558427","2024-11-02 05:50:05","[SQM PROACTIVE GAMAS] [ODP-UTR-FE/30,ODP-UTR-FE/47]| IboosterG_44911730499392","MADIUN","UTR","ODP-UTR-FE/30,ODP-UTR-FE/47"
"INC18558067","2024-11-02 05:35:06","[SQM PROACTIVE GAMAS] [ODP-WKU-FZA/14]| IboosterG_44911730498414","MADIUN","WKU","ODP-WKU-FZA/14"
"INC18558110","2024-11-02 05:35:06","[SQM PROACTIVE GAMAS] [ODP-PDA-FX/10]| IboosterG_7921730498449","SIDOARJO","PDA","ODP-PDA-FX/10"
"INC18558107","2024-11-02 05:35:05","[SQM PROACTIVE GAMAS] [ODP-UBN-FAM/28]| IboosterG_339171730495726","DENPASAR","UBN","ODP-UBN-FAM/28"
"INC18557922","2024-11-02 05:15:10","[SQM GAMAS] [GPON00-D5-NJK-3B172.23.207.245] | OLT [SUSPECT RCA: PON PORT DOWN] | IboosterO_1730498142410030","KEDIRI","NJK","GPON00-D5-NJK-3B"
"INC18557452","2024-11-02 05:05:05","[SQM PROACTIVE GAMAS] [ODP-BEA-FA/15]| IboosterG_8911730496657","MADURA","BEA","ODP-BEA-FA/15"
"INC18557451","2024-11-02 05:05:04","[SQM PROACTIVE GAMAS] [ODP-NJK-FN/57]| IboosterG_44931730496645","KEDIRI","NJK","ODP-NJK-FN/57"
"INC18557577","2024-11-02 05:05:04","[SQM PROACTIVE GAMAS] [ODP-NJK-FN/46]| IboosterG_44921730496674","KEDIRI","NJK","ODP-NJK-FN/46"
"INC18557450","2024-11-02 05:05:04","[SQM PROACTIVE GAMAS] [ODP-NJK-FN/54,ODP-NJK-FN/56]| IboosterG_44921730496645","KEDIRI","NJK","ODP-NJK-FN/54,ODP-NJK-FN/56"
"INC18556967","2024-11-02 04:35:03","[SQM PROACTIVE GAMAS] [ODP-TUL-FC/5]| IboosterG_44911730494893","KEDIRI","TUL","ODP-TUL-FC/5"
"INC18556880","2024-11-02 04:34:22","GAMAS R5 | ACCESS | GPON | UPLINK OLT FEEDER | CHANGE CORE | KANDANGAN (PAKAL) | (EST 02/11/2024 08:00) | GPON00-D5-KND-3FAJ | 172.27.104.100 | (PIC PAK FIRMAN HIDAYAT +628114222252)","SURABAYA UTARA","KNN","GPON00-D5-KND-3FAJ"
"INC18556620","2024-11-02 04:14:17","(REPAIR) IP T3 [DWDM Ruas Pamekasan - Sampang] : METRO ME2-D5-PM TO ME-D5-WRP, ETH110 4X10G DOWN TRAFIK NORMAL","MADURA","WRP",""
"INC18556388","2024-11-02 04:00:10","[SQM GAMAS] [GPON00-D5-KND-3FAJ172.27.104.100] | OLT [SUSPECT RCA: PON PORT DOWN] | IboosterO_1730493709558930","SURABAYA UTARA","KNN","GPON00-D5-KND-3FAJ"
"INC18556386","2024-11-02 03:50:08","[SQM PROACTIVE GAMAS] [ODP-PME-FFA/29,ODP-PME-FFA/28]| IboosterG_8911730492243","MADURA","PME","ODP-PME-FFA/29,ODP-PME-FFA/28"
"INC18556224","2024-11-02 03:50:07","[SQM PROACTIVE GAMAS] [ODP-DMO-FBG/34]| IboosterG_7911730492168","SURABAYA SELATAN","DMO","ODP-DMO-FBG/34"
"INC18556223","2024-11-02 03:50:05","[SQM PROACTIVE GAMAS] [ODP-NJK-FZ/79]| IboosterG_44931730492177","KEDIRI","NJK","ODP-NJK-FZ/79"
"INC18555880","2024-11-02 03:35:13","[SQM PROACTIVE GAMAS] [ODP-BJN-FL/89]| IboosterG_44921730491305","MADIUN","BJN","ODP-BJN-FL/89"
"INC18555939","2024-11-02 03:35:13","[SQM PROACTIVE GAMAS] [ODP-DMO-FPF/51]| IboosterG_7911730491235","SURABAYA SELATAN","DMO","ODP-DMO-FPF/51"
"INC18554588","2024-11-02 02:50:09","[SQM PROACTIVE GAMAS] [ODP-RKT-FCH/102]| IboosterG_7911730487741","SURABAYA SELATAN","RKT","ODP-RKT-FCH/102"
"INC18554472","2024-11-02 02:50:09","[SQM PROACTIVE GAMAS] [ODP-BTU-FX/33]| IboosterG_6911730488545","MALANG","BTU","ODP-BTU-FX/33"
"INC18552727","2024-11-02 01:05:04","[SQM PROACTIVE GAMAS] [ODP-BJN-FM/11,ODP-BJN-FM/10]| IboosterG_44911730482302","MADIUN","BJN","ODP-BJN-FM/11,ODP-BJN-FM/10"
"INC18551981","2024-11-02 00:35:03","[SQM PROACTIVE GAMAS] [ODP-DMO-FAC/15]| IboosterG_7911730480522","SURABAYA SELATAN","DMO","ODP-DMO-FAC/15"
"INC18550868","2024-11-02 00:05:04","[SQM PROACTIVE GAMAS] [ODP-END-FB/27]| IboosterG_42921730476814","NTT","END","ODP-END-FB/27"
"INC18550768","2024-11-01 23:50:12","[SQM PROACTIVE GAMAS] [ODP-BNL-F09/83,ODP-BNL-F09/82]| IboosterG_6911730477858","PASURUAN","BNL","ODP-BNL-F09/83,ODP-BNL-F09/82"
"INC18550615","2024-11-01 23:50:10","[SQM PROACTIVE GAMAS] [ODP-MTR-FDK/49]| IboosterG_40911730475028","NTB","MTR","ODP-MTR-FDK/49"
"INC18550109","2024-11-01 23:35:07","[SQM PROACTIVE GAMAS] [ODP-BBA-FAD/34]| IboosterG_8911730476874","SURABAYA UTARA","BBA","ODP-BBA-FAD/34"
"INC18550000","2024-11-01 23:35:06","[SQM PROACTIVE GAMAS] [ODP-ARB-FAB/40]| IboosterG_8911730476868","MADURA","ARB","ODP-ARB-FAB/40"
"INC18548313","2024-11-01 23:05:14","[SQM PROACTIVE GAMAS] [ODP-RKT-FGQ/23]| IboosterG_7911730475231","SURABAYA SELATAN","RKT","ODP-RKT-FGQ/23"
"INC18548038","2024-11-01 22:50:17","[SQM PROACTIVE GAMAS] [ODP-BIM-FAL/32]| IboosterG_40931730472345","NTB","BIM","ODP-BIM-FAL/32"
"INC18547753","2024-11-01 22:35:04","[SQM PROACTIVE GAMAS] [ODP-DMO-FMF/39]| IboosterG_7931730473273","SURABAYA SELATAN","DMO","ODP-DMO-FMF/39"
"INC18546588","2024-11-01 22:05:04","[SQM PROACTIVE GAMAS] [ODP-BKL-FBL/49,ODP-BKL-FBL/46]| IboosterG_8911730471487","MADURA","BKL","ODP-BKL-FBL/49,ODP-BKL-FBL/46"
"INC18546290","2024-11-01 21:50:04","[SQM PROACTIVE GAMAS] [ODP-DMO-FBN/2]| IboosterG_7911730470536","SURABAYA SELATAN","DMO","ODP-DMO-FBN/2"
"INC18546079","2024-11-01 21:39:13","GAMAS R5 | ACCESS | DISTRIBUSI | KU TERTARIK KENDARAAN | PENYAMBUNGAN | DS-UBU-FE-28-01/04-03 | UBUD | (EST 01/11/2024 24:00) | ODC-UBU-FBD | GPON04-D5-UBU-3PAY [2/12,2/13,2/14] | (PIC PAK BAGUS PRAMANA NUGRAHA +6282132533351)","SINGARAJA","UBU","DS-UBU-FE-28-01/04-01A"
"INC18544629","2024-11-01 20:50:06","[SQM PROACTIVE GAMAS] [ODP-END-FB/30]| IboosterG_42961730465109","NTT","END","ODP-END-FB/30"
"INC18544628","2024-11-01 20:50:06","[SQM PROACTIVE GAMAS] [ODP-END-FB/30,ODP-END-FB/29]| IboosterG_42951730465109","NTT","END","ODP-END-FB/30,ODP-END-FB/29"
"INC18544627","2024-11-01 20:50:05","[SQM PROACTIVE GAMAS] [ODP-END-FB/32]| IboosterG_42941730465109","NTT","END","ODP-END-FB/32"
"INC18544625","2024-11-01 20:50:05","[SQM PROACTIVE GAMAS] [ODP-END-FB/28,ODP-END-FB/27]| IboosterG_42911730465109","NTT","END","ODP-END-FB/28,ODP-END-FB/27"
"INC18544626","2024-11-01 20:50:05","[SQM PROACTIVE GAMAS] [ODP-END-FB/31]| IboosterG_42921730465109","NTT","END","ODP-END-FB/31"
"INC18543989","2024-11-01 20:35:05","[SQM PROACTIVE GAMAS] [ODP-ARB-FC/24]| IboosterG_8911730466064","MADURA","ARB","ODP-ARB-FC/24"
"INC18543388","2024-11-01 20:05:07","[SQM PROACTIVE GAMAS] [ODP-END-FDA/35,ODP-END-FDA/37,ODP-END-FDA/36]| IboosterG_42921730462407","NTT","END","ODP-END-FDA/35,ODP-END-FDA/37,ODP-END-FDA/36"
"INC18543213","2024-11-01 20:05:07","[SQM PROACTIVE GAMAS] [ODP-SPG-FP/1]| IboosterG_89111730464313","MADURA","SPG","ODP-SPG-FP/1"
"INC18543210","2024-11-01 20:05:06","[SQM PROACTIVE GAMAS] [ODP-END-FDA/27,ODP-END-FDA/25,ODP-END-FDA/28]| IboosterG_42911730462407","NTT","END","ODP-END-FDA/27,ODP-END-FDA/25,ODP-END-FDA/28"
"INC18543206","2024-11-01 20:05:05","[SQM PROACTIVE GAMAS] [ODP-UBN-FBU/1]| IboosterG_339381730461532","DENPASAR","UBN","ODP-UBN-FBU/1"
"INC18542436","2024-11-01 19:35:09","[SQM PROACTIVE GAMAS] [ODP-MNZ-FAX/15]| IboosterG_44921730462471","MADIUN","MNZ","ODP-MNZ-FAX/15"
"INC18542430","2024-11-01 19:35:07","[SQM PROACTIVE GAMAS] [ODP-GIN-FH/37]| IboosterG_33911730459790","SINGARAJA","GIN","ODP-GIN-FH/37"
"INC18541631","2024-11-01 19:05:16","[SQM PROACTIVE GAMAS] [ODP-MSP-FD/64]| IboosterG_44911730460698","MADIUN","MSP","ODP-MSP-FD/64"
"INC18541632","2024-11-01 19:05:16","[SQM PROACTIVE GAMAS] [ODP-MYR-FPE/4]| IboosterG_7911730460663","SURABAYA SELATAN","MYR","ODP-MYR-FPE/4"
"INC18541506","2024-11-01 18:50:11","[SQM PROACTIVE GAMAS] [ODP-UBN-FAK/3,ODP-UBN-FAK/4]| IboosterG_33911730458899","DENPASAR","UBN","ODP-UBN-FAK/3,ODP-UBN-FAK/4"
"INC18540593","2024-11-01 18:35:05","[SQM PROACTIVE GAMAS] [ODP-SNT-FA/76]| IboosterG_6911730458896","KEDIRI","SNT","ODP-SNT-FA/76"
"INC18539456","2024-11-01 18:05:06","[SQM PROACTIVE GAMAS] [ODP-AJS-FA/7]| IboosterG_9911730457053","JEMBER","AJS","ODP-AJS-FA/7"
"INC18539455","2024-11-01 18:05:06","[SQM PROACTIVE GAMAS] [ODP-PME-FL/16]| IboosterG_8911730457154","MADURA","PME","ODP-PME-FL/16"
"INC18539452","2024-11-01 18:05:05","[SQM PROACTIVE GAMAS] [ODP-APR-FM/22]| IboosterG_33911730456155","SINGARAJA","APR","ODP-APR-FM/22"
"INC18538439","2024-11-01 17:35:18","[SQM PROACTIVE GAMAS] [ODP-DMO-FSJ/7]| IboosterG_7921730455274","SURABAYA SELATAN","DMO","ODP-DMO-FSJ/7"
"INC18538436","2024-11-01 17:35:17","[SQM PROACTIVE GAMAS] [ODP-TBN-FAF/33,ODP-TBN-FAF/13]| IboosterG_33991730452611","SINGARAJA","TBN","ODP-TBN-FAF/33,ODP-TBN-FAF/13"
"INC18538433","2024-11-01 17:35:16","[SQM PROACTIVE GAMAS] [ODP-TBN-FAF/5,ODP-TBN-FAF/7,ODP-TBN-FAF/6]| IboosterG_33971730452611","SINGARAJA","TBN","ODP-TBN-FAF/5,ODP-TBN-FAF/7,ODP-TBN-FAF/6"
"INC18538435","2024-11-01 17:35:16","[SQM PROACTIVE GAMAS] [ODP-TBN-FAA/22]| IboosterG_33981730452580","SINGARAJA","TBN","ODP-TBN-FAA/22"
"INC18538434","2024-11-01 17:35:16","[SQM PROACTIVE GAMAS] [ODP-TBN-FAE/2]| IboosterG_33981730452541","SINGARAJA","TBN","ODP-TBN-FAE/2"
"INC18538285","2024-11-01 17:35:16","[SQM PROACTIVE GAMAS] [ODP-TBN-FAC/28,ODP-TBN-FAC/32,ODP-TBN-FAC/29]| IboosterG_33991730452580","SINGARAJA","TBN","ODP-TBN-FAC/28,ODP-TBN-FAC/32,ODP-TBN-FAC/29"
"INC18538284","2024-11-01 17:35:15","[SQM PROACTIVE GAMAS] [ODP-TBN-FAC/51]| IboosterG_33971730452580","SINGARAJA","TBN","ODP-TBN-FAC/51"
"INC18538283","2024-11-01 17:35:15","[SQM PROACTIVE GAMAS] [ODP-TBN-FAA/28,ODP-TBN-FAA/26]| IboosterG_33971730452540","SINGARAJA","TBN","ODP-TBN-FAA/28,ODP-TBN-FAA/26"
"INC18538432","2024-11-01 17:35:15","[SQM PROACTIVE GAMAS] [ODP-TBN-FAF/1,ODP-TBN-FAF/4,ODP-TBN-FAF/2]| IboosterG_33961730452611","SINGARAJA","TBN","ODP-TBN-FAF/1,ODP-TBN-FAF/4,ODP-TBN-FAF/2"
"INC18538431","2024-11-01 17:35:15","[SQM PROACTIVE GAMAS] [ODP-TBN-FAC/13,ODP-TBN-FAC/34,ODP-TBN-FAC/38]| IboosterG_33961730452580","SINGARAJA","TBN","ODP-TBN-FAC/13,ODP-TBN-FAC/34,ODP-TBN-FAC/38"
"INC18538430","2024-11-01 17:35:14","[SQM PROACTIVE GAMAS] [ODP-TBN-FAE/1,ODP-TBN-FAE/4,ODP-TBN-FAE/3]| IboosterG_33951730452610","SINGARAJA","TBN","ODP-TBN-FAE/1,ODP-TBN-FAE/4,ODP-TBN-FAE/3"
"INC18538282","2024-11-01 17:35:14","[SQM PROACTIVE GAMAS] [ODP-TBN-FAB/15,ODP-TBN-FAB/16]| IboosterG_33951730452589","SINGARAJA","TBN","ODP-TBN-FAB/15,ODP-TBN-FAB/16"
"INC18538281","2024-11-01 17:35:14","[SQM PROACTIVE GAMAS] [ODP-TBN-FAE/16,ODP-TBN-FAE/18]| IboosterG_33951730452580","SINGARAJA","TBN","ODP-TBN-FAE/16,ODP-TBN-FAE/18"
"INC18538428","2024-11-01 17:35:13","[SQM PROACTIVE GAMAS] [ODP-TBN-FAA/12,ODP-TBN-FAA/14,ODP-TBN-FAA/11]| IboosterG_33941730452589","SINGARAJA","TBN","ODP-TBN-FAA/12,ODP-TBN-FAA/14,ODP-TBN-FAA/11"
"INC18538426","2024-11-01 17:35:13","[SQM PROACTIVE GAMAS] [ODP-TBN-FAD/11,ODP-TBN-FAD/12]| IboosterG_33941730452538","SINGARAJA","TBN","ODP-TBN-FAD/11,ODP-TBN-FAD/12"
"INC18538427","2024-11-01 17:35:13","[SQM PROACTIVE GAMAS] [ODP-TBN-FAE/12,ODP-TBN-FAE/15]| IboosterG_33941730452580","SINGARAJA","TBN","ODP-TBN-FAE/12,ODP-TBN-FAE/15"
"INC18538429","2024-11-01 17:35:13","[SQM PROACTIVE GAMAS] [ODP-TBN-FAC/48]| IboosterG_33951730452540","SINGARAJA","TBN","ODP-TBN-FAC/48"
"INC18538422","2024-11-01 17:35:12","[SQM PROACTIVE GAMAS] [ODP-TBN-FAF/19,ODP-TBN-FAF/18]| IboosterG_33921730452533","SINGARAJA","TBN","ODP-TBN-FAF/19,ODP-TBN-FAF/18"
"INC18538280","2024-11-01 17:35:12","[SQM PROACTIVE GAMAS] [ODP-TBN-FAB/2]| IboosterG_33931730452588","SINGARAJA","TBN","ODP-TBN-FAB/2"
"INC18538420","2024-11-01 17:35:12","[SQM PROACTIVE GAMAS] [ODP-TBN-FAF/47,ODP-TBN-FAF/48,ODP-TBN-FAF/46]| IboosterG_339201730452613","SINGARAJA","TBN","ODP-TBN-FAF/47,ODP-TBN-FAF/48,ODP-TBN-FAF/46"
"INC18538424","2024-11-01 17:35:12","[SQM PROACTIVE GAMAS] [ODP-TBN-FAC/22,ODP-TBN-FAC/21,ODP-TBN-FAC/24]| IboosterG_33931730452578","SINGARAJA","TBN","ODP-TBN-FAC/22,ODP-TBN-FAC/21,ODP-TBN-FAC/24"
"INC18538423","2024-11-01 17:35:12","[SQM PROACTIVE GAMAS] [ODP-APR-FM/30]| IboosterG_33921730452558","SINGARAJA","APR","ODP-APR-FM/30"
"INC18538416","2024-11-01 17:35:11","[SQM PROACTIVE GAMAS] [ODP-TBN-FAF/29]| IboosterG_339131730452612","SINGARAJA","TBN","ODP-TBN-FAF/29"
"INC18538418","2024-11-01 17:35:11","[SQM PROACTIVE GAMAS] [ODP-TBN-FAC/4,ODP-TBN-FAC/18,ODP-TBN-FAC/20,ODP-TBN-FAC/19]| IboosterG_339181730452613","SINGARAJA","TBN","ODP-TBN-FAC/4,ODP-TBN-FAC/18,ODP-TBN-FAC/20,ODP-TBN-FAC/19"
"INC18538417","2024-11-01 17:35:11","[SQM PROACTIVE GAMAS] [ODP-TBN-FAF/38]| IboosterG_339151730452613","SINGARAJA","TBN","ODP-TBN-FAF/38"
"INC18538419","2024-11-01 17:35:11","[SQM PROACTIVE GAMAS] [ODP-TBN-FAC/65]| IboosterG_339191730452613","SINGARAJA","TBN","ODP-TBN-FAC/65"
"INC18538415","2024-11-01 17:35:10","[SQM PROACTIVE GAMAS] [ODP-TBN-FAA/16,ODP-TBN-FAA/17]| IboosterG_33911730453492","SINGARAJA","TBN","ODP-TBN-FAA/16,ODP-TBN-FAA/17"
"INC18538278","2024-11-01 17:35:10","[SQM PROACTIVE GAMAS] [ODP-TBN-FAF/22,ODP-TBN-FAF/36,ODP-TBN-FAF/37]| IboosterG_339121730452612","SINGARAJA","TBN","ODP-TBN-FAF/22,ODP-TBN-FAF/36,ODP-TBN-FAF/37"
"INC18538414","2024-11-01 17:35:09","[SQM PROACTIVE GAMAS] [ODP-TBN-FAD/9,ODP-TBN-FAD/7,ODP-TBN-FAD/10]| IboosterG_33911730453483","SINGARAJA","TBN","ODP-TBN-FAD/9,ODP-TBN-FAD/7,ODP-TBN-FAD/10"
"INC18538413","2024-11-01 17:35:09","[SQM PROACTIVE GAMAS] [ODP-TBN-FAA/2,ODP-TBN-FAA/1,ODP-TBN-FAA/4]| IboosterG_33911730452610","SINGARAJA","TBN","ODP-TBN-FAA/2,ODP-TBN-FAA/1,ODP-TBN-FAA/4"
"INC18538277","2024-11-01 17:35:08","[SQM PROACTIVE GAMAS] [ODP-TBN-FAF/24,ODP-TBN-FAF/27,ODP-TBN-FAF/25]| IboosterG_339111730452612","SINGARAJA","TBN","ODP-TBN-FAF/24,ODP-TBN-FAF/27,ODP-TBN-FAF/25"
"INC18538276","2024-11-01 17:35:07","[SQM PROACTIVE GAMAS] [ODP-TBN-FAA/30]| IboosterG_339111730452581","SINGARAJA","TBN","ODP-TBN-FAA/30"
"INC18538412","2024-11-01 17:35:06","[SQM PROACTIVE GAMAS] [ODP-TBN-FAF/17,ODP-TBN-FAF/14]| IboosterG_339101730452611","SINGARAJA","TBN","ODP-TBN-FAF/17,ODP-TBN-FAF/14"
"INC18538236","2024-11-01 17:27:48","GAMAS R5 | ACCESS | DISTRIBUSI | TERBAKAR | PENYAMBUNGAN | DS-SDA-FE-03-03/01 | SIDOARJO | (EST 01/11/2024) | ODC-SDA-FU | GPON07-D5-SDA-5 [5/5] | (PIC: ILHAM 081255559362)","SIDOARJO","SDA","ODC-SDA-FU,ODP-SDA-FU/18,ODP-SDA-FU/51,ODP-SDA-FU/52,ODP-SDA-FU/50,DS-SDA-FE-03-03/01.01"
"INC18536661","2024-11-01 16:50:19","[SQM PROACTIVE GAMAS] [ODP-BIM-FAL/29]| IboosterG_40921730449846","NTB","BIM","ODP-BIM-FAL/29"
"INC18535815","2024-11-01 16:35:08","[SQM PROACTIVE GAMAS] [ODP-SMP-FBS/9,ODP-SMP-FBS/12]| IboosterG_8911730451782","MADURA","SMP","ODP-SMP-FBS/9,ODP-SMP-FBS/12"
"INC18533876","2024-11-01 16:05:11","[SQM PROACTIVE GAMAS] [ODP-BKL-FV/4]| IboosterG_8921730449982","MADURA","BKL","ODP-BKL-FV/4"
"INC18533873","2024-11-01 16:05:10","[SQM PROACTIVE GAMAS] [ODP-SDA-FU/56]| IboosterG_7971730450037","SIDOARJO","SDA","ODP-SDA-FU/56"
"INC18533967","2024-11-01 16:05:09","[SQM PROACTIVE GAMAS] [ODP-SDA-FU/55]| IboosterG_7951730450037","SIDOARJO","SDA","ODP-SDA-FU/55"
"INC18533870","2024-11-01 16:05:09","[SQM PROACTIVE GAMAS] [ODP-MRT-FW/25]| IboosterG_7911730449882","SIDOARJO","MRT","ODP-MRT-FW/25"
"INC18533871","2024-11-01 16:05:09","[SQM PROACTIVE GAMAS] [ODP-SDA-FU/48]| IboosterG_7911730450036","SIDOARJO","SDA","ODP-SDA-FU/48"
"INC18533617","2024-11-01 16:00:13","[SQM GAMAS] [GPON00-D5-ABL-3CRN172.23.86.124] | OLT [SUSPECT RCA: PON PORT DOWN] | IboosterO_1730450196865739","JEMBER","ABL","GPON00-D5-ABL-3CRN"
"INC18532477","2024-11-01 15:50:25","[SQM PROACTIVE GAMAS] [ODP-BOW-FY/17]| IboosterG_9911730448943","JEMBER","BOW","ODP-BOW-FY/17"
"INC18532549","2024-11-01 15:50:24","[SQM PROACTIVE GAMAS] [ODP-GSK-FAL/17,ODP-GSK-FAL/59]| IboosterG_8921730449088","SURABAYA UTARA","GSK","ODP-GSK-FAL/17,ODP-GSK-FAL/59"
"INC18531915","2024-11-01 15:45:36","GAMAS R5 | ACCESS | DISTRIBUSI | AKIBAT HEWAN | PENYAMBUNGAN |  DS-PBL-FE-09-06-02/01.01 | PROBOLINGGO | (EST 01/11/2024 19:00) | ODC-PBL-FY | GPON03-D5-PBL-3 [5/9, 6/16] | (PIC AHMAD MUJIB +6282114957673)","PASURUAN","PBL","ODC-PBL-FY,ODP-PBL-FY/11,ODP-PBL-FY/10,ODP-PBL-FY/09,DS-PBL-FE-09-06-02/01.01"
